#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TBP	CDK7	9606.ENSP00000375942	9606.ENSP00000256443	0	0	0	0	0.066	0.800	0.800	0.604	0.983
TBP	CCNH	9606.ENSP00000375942	9606.ENSP00000256897	0	0	0	0	0.082	0.800	0.600	0.342	0.945
TBP	MNAT1	9606.ENSP00000375942	9606.ENSP00000261245	0	0	0	0	0.064	0.871	0.600	0.375	0.966
TBP	GTF2H1	9606.ENSP00000375942	9606.ENSP00000265963	0	0	0	0	0.063	0.800	0.600	0.680	0.972
TBP	POLR2D	9606.ENSP00000375942	9606.ENSP00000272645	0	0	0	0	0.064	0.871	0.600	0.459	0.970
TBP	GTF2E1	9606.ENSP00000375942	9606.ENSP00000283875	0	0	0	0	0.097	0.956	0.900	0.654	0.998
TBP	ERCC3	9606.ENSP00000375942	9606.ENSP00000285398	0	0	0	0	0.068	0.934	0.900	0.804	0.998
TBP	MED7	9606.ENSP00000375942	9606.ENSP00000286317	0	0	0	0	0.079	0.389	0	0.532	0.713
TBP	POLR2J	9606.ENSP00000375942	9606.ENSP00000292614	0	0	0	0	0.063	0.859	0.600	0.393	0.963
TBP	POLR2G	9606.ENSP00000375942	9606.ENSP00000301788	0	0	0	0	0.078	0.871	0.600	0.674	0.982
TBP	MED14	9606.ENSP00000375942	9606.ENSP00000323720	0	0	0	0	0.062	0.389	0	0.587	0.742
TBP	POLR2L	9606.ENSP00000375942	9606.ENSP00000324124	0	0	0	0	0.065	0.871	0.600	0.296	0.961
TBP	GTF2F2	9606.ENSP00000375942	9606.ENSP00000340823	0	0	0	0	0.065	0.928	0.720	0.821	0.996
TBP	POLR2K	9606.ENSP00000375942	9606.ENSP00000342889	0	0	0	0	0.065	0.871	0.600	0.488	0.972
TBP	GTF2E2	9606.ENSP00000375942	9606.ENSP00000348168	0	0	0	0	0.062	0.930	0.900	0.566	0.996
TBP	ACTB	9606.ENSP00000375942	9606.ENSP00000349960	0	0	0	0	0	0.117	0.650	0.740	0.912
TBP	GTF2B	9606.ENSP00000375942	9606.ENSP00000359531	0	0	0.329	0	0.153	0.994	0.900	0.994	0.999
TBP	CDK9	9606.ENSP00000375942	9606.ENSP00000362361	0	0	0	0	0.062	0	0.600	0.587	0.831
TBP	POLR2B	9606.ENSP00000375942	9606.ENSP00000370625	0	0	0.235	0	0.072	0.871	0.600	0.660	0.985
TBP	SMARCA4	9606.ENSP00000375942	9606.ENSP00000395654	0	0	0	0	0.064	0.248	0	0.711	0.779
TBP	POLR2H	9606.ENSP00000375942	9606.ENSP00000415536	0	0	0	0	0.063	0.689	0.600	0.499	0.933
TBP	POLR2F	9606.ENSP00000375942	9606.ENSP00000403852	0	0	0	0	0.063	0.871	0.600	0.490	0.972
TBP	POLR2E	9606.ENSP00000375942	9606.ENSP00000478303	0	0	0	0	0.088	0.923	0.600	0.657	0.989
TBP	GTF2F1	9606.ENSP00000375942	9606.ENSP00000377969	0	0	0	0	0.065	0.949	0.900	0.805	0.998
TBP	GTF2A2	9606.ENSP00000375942	9606.ENSP00000379372	0	0	0	0	0.062	0.999	0.900	0.889	0.999
TBP	GTF2A1	9606.ENSP00000375942	9606.ENSP00000452454	0	0	0	0	0.122	0.999	0.900	0.846	0.999
TBP	POLR2A	9606.ENSP00000375942	9606.ENSP00000480158	0	0	0	0	0.066	0.983	0.600	0.887	0.999
TBP	TCEA1	9606.ENSP00000375942	9606.ENSP00000428426	0	0	0	0	0.062	0.970	0.900	0.676	0.999
TCEA1	POLR2C	9606.ENSP00000428426	9606.ENSP00000219252	0	0	0	0	0.096	0.966	0.600	0.717	0.996
TCEA1	PAF1	9606.ENSP00000428426	9606.ENSP00000221265	0	0	0	0	0.083	0.555	0.600	0.215	0.854
TCEA1	POLR2I	9606.ENSP00000428426	9606.ENSP00000221859	0	0	0	0	0.062	0.955	0.600	0.880	0.997
TCEA1	SUPT4H1	9606.ENSP00000428426	9606.ENSP00000225504	0	0	0	0	0.063	0.695	0.600	0.902	0.987
TCEA1	CDK7	9606.ENSP00000428426	9606.ENSP00000256443	0	0	0	0	0.065	0.876	0.600	0.479	0.972
TCEA1	CCNH	9606.ENSP00000428426	9606.ENSP00000256897	0	0	0	0	0.069	0.808	0.600	0.116	0.928
TCEA1	MNAT1	9606.ENSP00000428426	9606.ENSP00000261245	0	0	0	0	0.067	0.835	0.600	0.238	0.947
TCEA1	GTF2H1	9606.ENSP00000428426	9606.ENSP00000265963	0	0	0	0	0.109	0.933	0.600	0.294	0.980
TCEA1	POLR2D	9606.ENSP00000428426	9606.ENSP00000272645	0	0	0	0	0.064	0.953	0.600	0.486	0.989
TCEA1	GTF2E1	9606.ENSP00000428426	9606.ENSP00000283875	0	0	0	0	0.062	0.931	0.900	0.436	0.995
TCEA1	ERCC3	9606.ENSP00000428426	9606.ENSP00000285398	0	0	0	0	0.091	0.871	0.900	0.505	0.993
TCEA1	POLR2J	9606.ENSP00000428426	9606.ENSP00000292614	0.058	0	0	0	0.146	0.907	0.600	0.555	0.984
TCEA1	LEO1	9606.ENSP00000428426	9606.ENSP00000299601	0	0	0	0	0.062	0.400	0.600	0.716	0.927
TCEA1	POLR2G	9606.ENSP00000428426	9606.ENSP00000301788	0	0	0	0	0.076	0.957	0.600	0.701	0.994
TCEA1	SUPT6H	9606.ENSP00000428426	9606.ENSP00000319104	0	0	0	0	0.062	0.456	0.800	0.845	0.982
TCEA1	POLR2L	9606.ENSP00000428426	9606.ENSP00000324124	0	0	0	0	0.110	0.950	0.600	0.641	0.992
TCEA1	GTF2F2	9606.ENSP00000428426	9606.ENSP00000340823	0	0	0	0	0.066	0.891	0.600	0.715	0.986
TCEA1	POLR2K	9606.ENSP00000428426	9606.ENSP00000342889	0	0	0	0	0.151	0.943	0.600	0.717	0.993
TCEA1	GTF2E2	9606.ENSP00000428426	9606.ENSP00000348168	0	0	0	0	0.064	0.871	0.900	0.243	0.989
TCEA1	CTR9	9606.ENSP00000428426	9606.ENSP00000355013	0	0	0	0	0.100	0.270	0.600	0.706	0.912
TCEA1	CDC73	9606.ENSP00000428426	9606.ENSP00000356405	0	0	0	0	0.103	0.362	0.600	0.730	0.929
TCEA1	GTF2B	9606.ENSP00000428426	9606.ENSP00000359531	0	0	0	0	0.067	0.975	0.900	0.864	0.999
TCEA1	CDK9	9606.ENSP00000428426	9606.ENSP00000362361	0	0	0	0	0	0.494	0.600	0.559	0.903
TCEA1	POLR2B	9606.ENSP00000428426	9606.ENSP00000370625	0	0	0	0	0.110	0.959	0.600	0.779	0.996
TCEA1	CDK8	9606.ENSP00000428426	9606.ENSP00000370938	0	0	0	0	0.084	0.531	0	0.567	0.798
TCEA1	RTF1	9606.ENSP00000428426	9606.ENSP00000374280	0	0	0	0	0.065	0.425	0.600	0.701	0.927
TCEA1	TBP	9606.ENSP00000428426	9606.ENSP00000375942	0	0	0	0	0.062	0.970	0.900	0.676	0.999
TCEA1	GTF2F1	9606.ENSP00000428426	9606.ENSP00000377969	0	0	0	0	0.062	0.925	0.900	0.510	0.996
TCEA1	GTF2A2	9606.ENSP00000428426	9606.ENSP00000379372	0	0	0	0	0.062	0.871	0.900	0.067	0.987
TCEA1	CDK12	9606.ENSP00000428426	9606.ENSP00000398880	0	0	0	0	0	0.091	0.600	0.316	0.729
TCEA1	POLR2F	9606.ENSP00000428426	9606.ENSP00000403852	0	0	0	0	0.144	0.963	0.600	0.638	0.994
TCEA1	POLR2H	9606.ENSP00000428426	9606.ENSP00000415536	0	0	0	0	0.153	0.731	0.600	0.605	0.959
TCEA1	CTDP1	9606.ENSP00000428426	9606.ENSP00000484525	0	0	0	0	0.065	0.331	0.800	0.569	0.938
TCEA1	GTF2A1	9606.ENSP00000428426	9606.ENSP00000452454	0	0	0	0	0.062	0.828	0.900	0.162	0.984
TCEA1	SUPT5H	9606.ENSP00000428426	9606.ENSP00000470252	0	0	0	0	0.062	0.788	0.600	0.903	0.991
TCEA1	POLR2E	9606.ENSP00000428426	9606.ENSP00000478303	0	0	0	0	0.112	0.963	0.600	0.717	0.995
TCEA1	POLR2A	9606.ENSP00000428426	9606.ENSP00000480158	0	0	0	0	0.064	0.993	0.600	0.919	0.999
